"cod_cliente","edad_cliente","margen_beneficio","sdo_financiacion","sdo_inversion","sdo_inversion_fuera_bal","sdo_inversion_no_T1","sdo_financiacion_no_T1","imp_domiciliaciones_cargo","imp_cuota_pres_hip","imp_tarj_credito","imp_tarj_debito","imp_domiciliaciones_nom","imp_domiciliaciones_pen","imp_domiciliaciones_desem","sdo_imposiciones_plazo","sdo_fondos_inversion","sdo_plan_pensiones","sdo_seguros_ahorro","sdo_cta_vivienda","sdo_descubierto","sdo_cta_vista","sdo_avales","sdo_pres_hipotecarios","sdo_pres_personales","sdo_valores","imp_movimientos_cargo","imp_movimientos_abono","num_movimientos_cargo","num_movimientos_abono","num_accesos_banca_elec","flag"
"Client6557",38,-6.03,0.0,41680.18,0.0,46580.18,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41680.18,0.0,0.0,0.0,0.0,-274.42,34.92,6,4,0,"N"
"Client6567",42,30.49,554.49,1593.03,731.36,1593.03,554.49,235.27,0.0,55.7,685.34,1465.55,0.0,0.0,0.0,670.88,0.0,0.0,0.0,0.0,1593.03,0.0,0.0,0.0,0.0,-297.85,0.0,15,0,3,"S"
"Client6570",41,112.65,29680.89,57526.79,38379.4,57526.79,29680.89,138.84,226.82,171.97,0.0,1720.37,0.0,0.0,40002.0,0.0,28897.9,9230.74,0.0,0.0,17526.79,0.0,29590.92,0.0,0.0,-544.22,1720.37,9,4,0,"N"
"Client6721",40,9.49,15981.77,16024.49,0.0,16024.49,15981.77,1484.42,296.29,802.0,0.0,0.0,673.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16024.49,0.0,15981.77,0.0,0.0,-4035.69,19296.46,10,5,0,"N"
"Client6823",52,-23.4,66216.96,0.0,0.0,0.0,66216.96,0.0,442.95,0.0,0.0,1063.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66216.96,0.0,0.0,0.0,0.0,0,0,0,"N"
"Client6851",30,-1.09,0.0,20.36,0.0,20.36,0.0,523.65,0.0,0.0,1218.18,1226.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.36,0.0,0.0,0.0,0.0,-1641.86,74.75,14,5,58,"S"
"Client6863",68,-63.43,56916.76,6223.74,0.0,6223.74,56916.76,104.04,500.11,0.0,0.0,0.0,1078.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6223.74,0.0,56916.76,0.0,0.0,-900.09,0.0,6,0,0,"N"
"Client6909",49,-34.12,53248.2,784.69,0.0,784.69,53248.2,0.0,338.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.69,0.0,53248.2,0.0,0.0,0.0,302.0,0,3,0,"N"
"Client6952",62,200.41,92844.2,2442.97,166.21,2442.97,92844.2,0.0,708.65,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.2,0.0,0.0,2442.97,0.0,72653.16,20002.0,0.0,-4823.21,0.0,6,0,8,"N"
"Client7137",42,8.64,0.0,2557.78,7920.82,2557.78,0.0,20.88,0.0,0.0,1662.0,1295.77,0.0,0.0,0.0,0.0,7740.97,0.0,0.0,0.0,2557.78,0.0,0.0,0.0,0.0,-997.55,1295.77,9,3,0,"N"
"Client7220",73,15.97,0.0,12674.34,0.0,12674.34,0.0,155.88,0.0,0.0,0.0,0.0,1360.44,0.0,12002.0,0.0,0.0,0.0,0.0,0.0,674.34,0.0,0.0,0.0,0.0,-197.83,144.51,6,5,0,"N"
"Client7256",45,52.28,22148.87,4006.18,0.0,4006.18,22148.87,106.7,253.34,0.0,507.69,2812.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4006.18,0.0,21048.7,1102.17,0.0,-1035.84,2812.49,14,4,8,"S"
"Client7266",41,-84.26,129236.26,7487.67,0.0,7487.67,129236.26,764.46,591.95,0.0,543.23,3758.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7487.67,0.0,129213.76,0.0,0.0,-683.19,2606.09,11,4,26,"S"
"Client7273",36,-131.35,129520.48,3078.6,2805.05,3078.6,129520.48,382.66,413.18,1321.07,0.0,989.34,0.0,0.0,0.0,0.0,2748.82,0.0,0.0,0.0,3078.6,0.0,129519.59,0.0,0.0,-786.17,342.0,12,5,31,"S"
"Client7278",60,5.65,0.0,960.73,0.0,960.73,0.0,440.69,0.0,0.0,1578.88,1358.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.73,0.0,0.0,0.0,0.0,-2036.64,0.0,28,0,0,"N"
"Client7309",26,40.11,1195.63,0.0,0.0,0.0,1195.63,84.41,0.0,386.0,552.84,1189.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.19,0.0,0.0,0.0,0.0,0.0,-1333.37,658.62,22,7,56,"S"
"Client7375",58,78.2,6926.32,592.14,0.0,592.14,6926.32,183.61,0.0,1162.0,0.0,0.0,2352.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.14,0.0,0.0,5645.79,0.0,-232.05,32.0,7,3,0,"S"
"Client7416",54,-17.46,21956.87,0.0,0.0,0.0,21956.87,0.0,390.71,0.0,0.0,1155.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21956.87,0.0,0.0,0.0,0.0,0,0,0,"N"
"Client7488",33,-45.82,102973.4,321.76,0.0,321.76,102973.4,297.26,486.69,0.0,478.19,772.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.76,0.0,102957.55,0.0,0.0,-979.52,0.0,13,0,4,"N"
"Client7497",69,-37.24,50544.99,0.0,0.0,0.0,50544.99,0.0,395.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50544.99,0.0,0.0,0.0,0.0,0,0,0,"N"
"Client7521",33,83.46,12989.6,3247.96,0.0,3247.96,12989.6,110.24,0.0,0.0,1757.21,2884.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.96,0.0,0.0,12989.6,0.0,-768.38,0.0,23,0,13,"S"
"Client7586",35,78.05,78256.12,1142.53,0.0,1142.53,78256.12,510.48,425.34,0.0,1020.2,1110.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.53,0.0,74773.2,3416.2,0.0,-1519.87,1410.04,45,5,0,"N"
"Client7654",41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,"N"
"Client7672",47,178.36,66185.63,2634.67,1101.97,2634.67,66185.63,1314.18,980.4,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1076.98,0.0,0.0,0.0,2634.67,0.0,49955.57,0.0,0.0,-13539.51,11580.34,36,26,0,"S"
"Client7678",44,-62.33,62364.0,0.0,1323.89,0.0,62364.0,0.0,654.4,321.15,0.0,1951.45,0.0,0.0,0.0,0.0,1313.26,0.0,0.0,0.0,0.0,0.0,62364.0,0.0,0.0,0.0,0.0,0,0,17,"N"
"Client7707",31,5.04,11.99,6074.35,0.0,6074.35,11.99,19.7,0.0,11.99,560.13,1767.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6074.35,0.0,0.0,0.0,0.0,-1784.88,1792.16,27,4,10,"N"
"Client7792",37,22.88,0.0,31753.14,0.0,31753.14,0.0,44.44,0.0,0.0,210.63,1120.27,0.0,0.0,30002.0,0.0,0.0,0.0,0.0,0.0,1753.14,0.0,0.0,0.0,0.0,-249.33,1147.57,9,5,0,"N"
"Client7891",64,61.61,34662.48,605.2,0.0,605.2,34662.48,959.92,253.27,0.0,502.0,1402.0,1009.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.2,0.0,20470.2,14194.28,0.0,-2191.86,3122.06,17,6,0,"S"
"Client7965",35,13.23,62.81,9509.91,9002.0,9509.91,62.81,545.7,0.0,62.81,0.0,1876.48,0.0,0.0,0.0,0.0,0.0,9002.0,0.0,0.0,9509.91,0.0,0.0,0.0,0.0,-959.75,2241.7,8,6,0,"N"
"Client8002",34,101.98,16038.88,0.0,0.0,0.0,16038.88,209.59,0.0,0.0,180.06,0.0,0.0,0.0,0.0,0.0,0.0,206.18,0.0,38.88,0.0,0.0,0.0,16002.0,0.0,-16679.2,16627.0,14,8,36,"S"
"Client8108",41,20.15,249.26,3326.68,0.0,3326.68,249.26,68.49,0.0,249.26,1140.39,1096.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3326.68,0.0,0.0,0.0,0.0,-120.47,1096.39,8,3,5,"N"
"Client8132",41,23.91,18517.52,379.95,0.0,379.95,18517.52,282.68,249.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.95,0.0,18517.52,0.0,0.0,-298.98,352.0,6,3,0,"N"
"Client8146",52,1.34,629.0,0.0,0.0,0.0,629.0,0.0,0.0,602.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,"S"
"Client8261",48,46.05,6542.79,4248.63,10254.87,4248.63,6542.79,387.26,0.0,0.0,1330.43,1760.08,0.0,0.0,0.0,0.0,9097.79,1067.11,0.0,0.0,4248.63,0.0,0.0,6431.68,0.0,-2049.73,1760.08,21,3,3,"S"
"Client8263",47,0.95,37381.44,25561.4,0.0,25561.4,37381.44,457.9,205.84,571.87,102.0,2423.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25561.4,0.0,35795.9,0.0,0.0,-1394.2,0.0,9,0,9,"S"
"Client8442",62,29.49,44710.47,832.62,0.0,832.62,44710.47,70.92,310.34,0.0,458.75,0.0,745.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.62,0.0,44670.41,0.0,0.0,-808.22,795.87,17,4,0,"N"
"Client8491",48,3.28,0.0,541.74,0.0,541.74,0.0,349.34,0.0,0.0,1032.68,2534.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.74,0.0,0.0,0.0,0.0,-1924.16,2834.93,17,6,4,"N"
"Client8572",65,81.14,22158.41,393.0,0.0,393.0,22158.41,263.05,259.74,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,0.0,18141.68,1086.87,0.0,-149.4,1616.33,5,3,0,"S"
"Client8634",44,41.93,0.0,7919.44,506.32,7919.44,0.0,59.85,0.0,0.0,456.19,1727.13,0.0,0.0,0.0,0.0,508.61,0.0,0.0,0.0,7919.44,0.0,0.0,0.0,0.0,-527.2,1727.28,16,4,0,"N"
"Client8678",47,9.34,6858.15,283.08,0.0,283.08,6858.15,1062.79,339.26,0.0,0.0,902.0,600.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.08,0.0,6858.15,0.0,0.0,-1205.57,2400.67,15,5,9,"S"
"Client8770",60,8.99,5729.77,9209.19,0.0,9209.19,5729.77,355.63,219.86,0.0,0.0,1199.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9209.19,0.0,5729.77,0.0,0.0,-1171.86,758.9,14,4,0,"N"
"Client8842",60,8.78,5522.85,8240.47,0.0,8240.47,5522.85,369.91,219.86,0.0,0.0,0.0,0.0,859.79,0.0,0.0,0.0,0.0,0.0,0.0,8240.47,0.0,5522.85,0.0,0.0,-801.83,152.05,10,4,0,"S"
"Client8932",33,32.6,24255.94,12.14,0.0,12.14,24255.94,0.0,259.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14,0.0,24255.94,0.0,0.0,0.0,0.0,0,0,0,"N"
"Client9078",51,-17.57,0.0,6006.82,14546.59,6006.82,0.0,499.41,0.0,0.0,1240.25,1304.64,0.0,0.0,4002.0,13542.21,1019.01,0.0,0.0,0.0,2006.82,0.0,0.0,0.0,0.0,-536.69,1310.54,7,4,13,"N"
"Client9167",42,9.23,0.0,1088.17,215.32,1088.17,0.0,205.58,0.0,0.0,396.85,0.0,867.11,0.0,0.0,0.0,0.0,214.99,0.0,0.0,1088.17,0.0,0.0,0.0,0.0,-769.4,1156.14,26,4,0,"S"
"Client9196",49,7.94,9532.04,2303.23,7833.68,2303.23,9532.04,438.21,693.05,219.01,0.0,1972.32,0.0,0.0,0.0,0.0,0.0,7727.4,0.0,0.0,2303.23,0.0,9315.03,0.0,0.0,-1130.24,2062.49,9,6,0,"N"
"Client9257",64,83.41,2032.32,2302.0,2303.75,2302.0,2032.32,254.62,0.0,1316.01,0.0,2746.63,0.0,0.0,0.0,0.0,2318.76,0.0,0.0,0.0,2302.0,0.0,0.0,0.0,0.0,-66.13,0.0,4,0,24,"N"
"Client9262",51,91.25,1101.55,21.48,0.0,21.48,1101.55,0.0,0.0,0.0,693.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.48,0.0,0.0,1101.55,0.0,-2407.9,2428.0,17,6,14,"N"
"Client9297",51,-23.29,39176.11,7969.28,13.65,7969.28,39176.11,189.95,453.58,0.0,755.54,1098.11,0.0,0.0,0.0,0.0,13.47,0.0,0.0,0.0,7969.28,0.0,39176.11,0.0,0.0,-2536.88,3263.72,40,7,0,"N"
"Client9303",41,10.26,13543.11,700.94,0.0,700.94,13543.11,0.0,217.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.94,0.0,13543.11,0.0,0.0,-22.0,0.0,3,0,0,"N"
"Client9384",40,-105.32,84953.76,0.0,662.36,0.0,84953.76,0.0,376.03,627.88,0.0,1338.87,0.0,0.0,0.0,0.0,632.7,0.0,0.0,0.0,0.0,0.0,83245.91,1669.85,0.0,0.0,0.0,0,0,0,"N"
"Client9536",52,-5.05,121820.11,4520.67,0.0,4520.67,121820.11,654.85,730.85,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.67,0.0,121771.11,0.0,0.0,-938.37,2532.64,9,4,7,"N"
"Client9717",64,3.94,0.0,1202.02,0.0,1202.02,0.0,395.34,0.0,0.0,487.0,3797.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.02,0.0,0.0,0.0,0.0,-706.9,0.0,5,0,0,"S"
"Client9768",51,36.43,8942.21,1085.77,0.0,1085.77,8942.21,145.62,0.0,152.0,555.24,1302.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.77,0.0,0.0,7814.23,0.0,-1393.72,2743.27,15,7,0,"S"
"Client9832",68,11.51,0.0,5621.09,0.0,5621.09,0.0,39.7,0.0,0.0,0.0,0.0,886.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621.09,0.0,0.0,0.0,0.0,-12.0,889.07,3,5,0,"N"
"Client9850",29,106.19,18429.89,662.98,0.0,662.98,18429.89,44.14,0.0,301.94,0.0,635.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.98,0.0,0.0,17725.89,0.0,-129.67,0.0,4,0,21,"S"
"Client9879",55,6.94,0.0,2962.48,1584.11,2962.48,0.0,1079.14,0.0,602.0,0.0,3097.53,0.0,0.0,0.0,0.0,1558.64,0.0,0.0,0.0,2962.48,0.0,0.0,0.0,0.0,-226.9,553.32,3,6,0,"N"
"Client9886",24,3.12,0.0,2658.45,0.0,2658.45,0.0,0.0,0.0,0.0,0.0,1357.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2658.45,0.0,0.0,0.0,0.0,-35.0,0.0,3,0,0,"S"
"Client10098",58,82.62,221.61,87515.25,87598.0,87515.25,221.61,2084.87,0.0,147.96,713.9,2883.58,0.0,0.0,38002.0,0.0,31483.29,55709.05,0.0,0.0,49515.25,603.01,0.0,0.0,0.0,-1336.68,3045.87,26,4,0,"N"
"Client10111",60,220.14,94953.92,2144.79,1419.05,2144.79,94953.92,324.94,919.43,562.0,0.0,1266.73,0.0,0.0,0.0,0.0,1412.42,0.0,0.0,0.0,2144.79,0.0,92963.26,0.0,0.0,-695.44,2274.17,11,4,6,"S"
"Client10366",54,24.67,0.0,23644.25,0.0,23644.25,0.0,323.15,0.0,0.0,0.0,0.0,0.0,0.0,20502.0,0.0,0.0,0.0,0.0,0.0,3144.25,0.0,0.0,0.0,0.0,-417.93,24.78,7,4,0,"N"
"Client10406",42,-6.76,0.0,16968.88,0.0,16968.88,0.0,0.0,0.0,202.0,0.0,1202.0,0.0,0.0,13402.0,0.0,0.0,0.0,0.0,0.0,3568.88,0.0,0.0,0.0,0.0,0.0,1852.0,0,3,3,"N"
"Client10468",41,41.79,694.98,919.97,0.0,919.97,694.98,109.7,0.0,694.98,1459.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.97,0.0,0.0,0.0,0.0,-1233.88,502.0,9,3,0,"S"
"Client10577",57,10.58,78.72,1644.68,0.0,1644.68,78.72,816.9,0.0,78.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644.68,0.0,0.0,0.0,0.0,-2204.75,3.23,10,3,0,"N"
"Client10620",43,54.52,44009.99,2817.83,0.0,2817.83,44009.99,261.4,378.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2817.83,0.0,44009.99,0.0,0.0,0.0,0.0,0,0,0,"N"
"Client10664",35,44.94,42785.27,421.86,37.47,421.86,42785.27,0.0,323.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.72,0.0,0.0,0.0,421.86,0.0,34745.4,8041.87,0.0,-571.19,102.0,5,3,5,"N"
"Client10697",49,-22.89,52213.73,1499.39,3780.82,1499.39,52213.73,474.79,409.7,0.0,0.0,1514.7,0.0,0.0,0.0,0.0,3759.37,0.0,0.0,0.0,1499.39,0.0,52213.73,0.0,0.0,-1639.17,0.0,24,0,0,"N"
"Client10714",49,49.42,35489.55,617.27,0.0,617.27,35489.55,580.29,353.9,191.99,0.0,1005.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.27,0.0,35469.56,0.0,0.0,-560.38,0.0,9,0,0,"N"
"Client10744",55,21.56,995.74,5337.66,0.0,5337.66,995.74,741.32,0.0,0.0,1778.66,4584.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5337.66,0.0,0.0,995.74,0.0,-480.86,0.0,8,0,0,"N"
"Client10802",65,9.58,275.02,2901.71,0.0,2901.71,275.02,596.37,0.0,925.02,0.0,2425.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2901.71,0.0,0.0,0.0,0.0,-737.87,0.0,6,0,0,"S"
"Client10958",51,11.58,0.0,3311.08,1209.99,3311.08,0.0,544.52,0.0,0.0,59.43,1225.21,0.0,0.0,0.0,0.0,1190.55,0.0,0.0,0.0,3311.08,0.0,0.0,0.0,0.0,-2279.56,1843.61,19,4,0,"N"
"Client11064",61,60.04,4250.29,663.91,7503.56,663.91,4250.29,2034.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6528.71,777.26,0.0,0.0,663.91,0.0,0.0,3650.29,0.0,-1008.87,602.0,14,3,0,"S"
"Client11104",66,83.39,72031.19,0.0,0.0,0.0,72031.19,0.0,937.31,0.0,0.0,0.0,602.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72031.19,0.0,0.0,0.0,0.0,0,0,0,"S"
"Client11105",56,22.04,28245.88,4895.54,0.0,4895.54,28245.88,242.21,282.6,0.0,0.0,1730.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4895.54,0.0,28245.88,0.0,0.0,-282.63,1730.81,9,3,0,"N"
"Client11108",33,3.4,62.95,2856.15,0.0,2856.15,62.95,1028.09,0.0,62.95,441.98,1697.44,0.0,0.0,0.0,0.0,0.0,15102.4,0.0,0.0,2856.15,0.0,0.0,0.0,0.0,-1800.07,1797.44,14,4,3,"N"
"Client11151",48,10.0,0.0,821.58,28.15,821.58,0.0,107.34,0.0,0.0,442.84,1185.7,0.0,0.0,0.0,0.0,28.93,0.0,0.0,0.0,821.58,0.0,0.0,0.0,0.0,-637.76,0.0,8,0,0,"S"
"Client11314",48,22.26,4446.4,8992.87,35.77,8992.87,4446.4,79.9,0.0,0.0,1480.91,0.0,0.0,0.0,8002.0,0.0,35.14,0.0,0.0,0.0,992.87,0.0,0.0,4446.4,0.0,-1856.88,2002.0,23,4,12,"S"
"Client11402",43,105.83,70612.41,1021.36,6342.42,1021.36,70612.41,568.51,276.23,0.0,1016.33,1775.78,0.0,0.0,0.0,0.0,6302.35,0.0,0.0,0.0,1021.36,0.0,52175.34,16985.21,0.0,-995.42,2.01,33,3,133,"S"
"Client11442",54,-0.23,0.0,7482.26,0.0,7482.26,0.0,237.49,0.0,796.13,0.0,2191.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7482.26,0.0,0.0,0.0,0.0,-1368.72,0.0,11,0,0,"N"
"Client11552",60,7.48,0.0,4080.47,0.0,4080.47,0.0,880.35,0.0,0.0,1053.71,1557.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4080.47,0.0,0.0,0.0,0.0,-1829.06,472.0,42,5,65,"N"
"Client11553",69,4.98,0.0,14355.42,0.0,14355.42,0.0,477.92,0.0,0.0,1052.0,0.0,1409.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14355.42,0.0,0.0,0.0,0.0,-1522.17,1511.55,15,4,0,"N"
"Client11557",83,-20.77,0.0,7605.01,0.0,7605.01,0.0,63.2,0.0,0.0,90.65,0.0,1045.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7605.01,0.0,0.0,0.0,0.0,-887.85,1320.17,8,5,0,"S"
"Client11595",67,50.18,900.92,11277.43,108454.72,11277.43,900.92,1741.82,0.0,475.77,332.0,0.0,2145.57,0.0,0.0,53388.28,0.0,57584.2,0.0,0.0,11277.43,0.0,0.0,0.0,224890.49,-30654.16,10210.85,13,4,0,"S"
"Client11837",30,2.89,155.27,1135.12,3435.21,1135.12,155.27,0.0,0.0,0.0,956.04,902.44,0.0,0.0,0.0,0.0,0.0,3434.47,0.0,0.0,1135.12,0.0,0.0,0.0,0.0,-107.91,902.44,8,3,4,"S"
"Client11890",33,16.46,0.0,18352.87,0.0,18352.87,0.0,59.71,0.0,0.0,1226.19,1793.69,0.0,0.0,14704.41,0.0,0.0,0.0,4.41,0.0,3650.46,0.0,0.0,0.0,0.0,-425.69,0.0,13,0,0,"N"
"Client11979",81,23.78,275.6,1253.41,0.0,1253.41,275.6,456.77,0.0,275.6,0.0,0.0,1380.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.41,0.0,0.0,0.0,0.0,-292.0,0.0,5,0,0,"S"
"Client12019",42,36.43,25085.16,126.23,58.59,126.23,25085.16,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.07,0.0,0.0,0.0,126.23,0.0,25085.16,0.0,0.0,0.0,0.0,0,0,0,"S"
"Client12039",58,42.0,240.09,0.0,153.0,0.0,240.09,870.57,0.0,0.0,0.0,1391.9,0.0,0.0,0.0,0.0,152.98,0.0,0.0,240.09,0.0,0.0,0.0,0.0,0.0,-1162.2,1391.9,12,3,0,"S"
"Client12275",47,7.05,0.0,101.55,0.0,101.55,0.0,87.97,0.0,0.0,71.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.55,0.0,0.0,0.0,0.0,-201.29,0.0,7,0,16,"N"
"Client12425",31,104.48,68153.46,778.98,2394.43,778.98,68153.46,150.39,333.01,478.2,0.0,898.67,0.0,0.0,0.0,0.0,2392.69,0.0,0.0,0.0,778.98,0.0,67897.36,0.0,0.0,-380.56,978.67,8,4,0,"N"
"Client12430",50,37.96,6260.71,2863.9,0.0,2863.9,6260.71,512.59,0.0,641.35,0.0,1881.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2863.9,0.0,0.0,5871.36,0.0,-87.47,0.0,4,0,15,"N"
"Client12436",27,11.23,884.35,49.27,0.0,49.27,884.35,0.0,0.0,759.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.27,0.0,0.0,0.0,0.0,-825.67,892.0,5,4,11,"S"
"Client12609",58,92.25,64215.89,5403.79,0.0,5403.79,64215.89,305.74,426.78,0.0,0.0,591.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5403.79,0.0,64215.89,0.0,0.0,-475.96,3.27,11,3,0,"N"
"Client12615",29,12.71,2.89,2145.6,0.0,2145.6,2.89,39.67,0.0,2.89,1976.39,1938.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.6,0.0,0.0,0.0,0.0,-1485.49,3155.38,13,4,0,"N"
"Client12639",31,6.88,0.0,6508.2,0.0,6508.2,0.0,311.57,0.0,0.0,52.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6364.56,0.0,145.64,0.0,0.0,0.0,0.0,-354.7,95.2,6,3,0,"N"
"Client12800",45,45.27,33608.47,621.9,0.0,621.9,33608.47,34.79,311.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.9,0.0,33608.47,0.0,0.0,-54.79,0.0,4,0,3,"N"
"Client12808",54,296.49,184881.49,2755.7,0.0,2755.7,184881.49,1937.64,912.62,0.0,241.79,2975.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2755.7,0.0,171985.89,12758.9,0.0,-2753.62,5394.29,16,6,0,"N"
"Client12982",59,3.18,0.0,1525.79,0.0,1525.79,0.0,17.85,0.0,0.0,2202.0,1786.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.79,0.0,0.0,0.0,0.0,-498.0,0.0,3,0,0,"N"
"Client13011",36,49.9,84620.55,0.0,0.0,7696.0,85518.54,0.0,484.05,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84620.55,0.0,0.0,0.0,0.0,0,0,0,"S"
"Client13019",55,127.62,118247.16,3825.84,0.0,3825.84,118247.16,2678.71,651.75,0.0,149.4,5232.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3825.84,0.0,101593.21,16655.95,0.0,-1447.84,3732.27,12,3,3,"S"
"Client13020",70,31.45,1185.27,219.33,0.0,219.33,1185.27,227.14,0.0,106.42,0.0,0.0,634.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.33,0.0,0.0,0.0,0.0,-187.95,0.0,5,0,0,"S"
"Client13078",71,7.25,0.0,1991.88,0.0,1991.88,0.0,111.22,0.0,0.0,0.0,0.0,1225.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.88,0.0,0.0,0.0,0.0,-1248.0,0.0,3,0,0,"N"
"Client13096",44,-136.27,166637.02,71291.94,0.0,71291.94,166637.02,682.32,571.53,465.32,52.4,1453.91,0.0,0.0,60002.0,0.0,0.0,0.0,0.0,0.0,11291.94,0.0,165960.4,0.0,0.0,-98.81,454.47,4,3,9,"S"
"Client13138",58,86.18,59930.25,3147.39,0.0,3147.39,59930.25,626.93,853.25,1628.61,0.0,5299.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3147.39,0.0,46416.45,6251.45,0.0,-1740.97,334.69,13,5,8,"S"
"Client13165",72,5.15,0.0,910.66,0.0,910.66,0.0,107.97,0.0,0.0,0.0,0.0,796.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.66,0.0,0.0,0.0,0.0,-534.49,0.0,4,0,0,"N"
